receiverAddress,Username,NewHam,NewHam,NewDegen,NewHam
0x4d6823b083a7d03bce47d50e224903016353b6c8,project7,0,0,258.98,0
0xa749d3793c318b79732d8ced7cd45305c78c4079,saeidphoto,0,0,258.36,0
0xb6f032e8cc3e8dc899597dfbd61d067ce486c36d,cryptoglory,0,0,256.31,0
0x9d7a233843932a618d243ff9d166d3b8630cbc24,annahannka,0,0,255.32,0
0x2c4469d16a86989c15741fb13ad583166ef0895a,mlibty,0,0,254.45,0
0x81786eacf2bb14198f58fcc69809f94dbc772962,bravojohnson,0,0,253.88,0
0x82b3d638df652c1e7b9cd722ecc383b8ec72eb00,tocame,0,0,252.83,0
0xf6f273bd86ec7e28bd2a2cf84415214479fea004,evelynyap17,0,0,252.56,0
0x0ed04d0e135d2c8aed7347e270c718b4cd88c7c2,man-kha27,0,0,252.56,0
0xcc318ddda22641cf4c82f538ec2c3148aa19ac4e,nasimghanizade,0,0,251.59,0
0x77130abfcc6e99aeb8c72fa4a1bf1c71c8821fb5,noiceapp,0,0,250.77,0
0x7bb761891a041065f8af5c70e1f9e0906b31f16c,amayzingartistry,0,0,250.08,0
0x62d7dca637e12c89a09fe39ee8c459f130928864,michaelmicasso,0,0,249.69,0
0x8ce92c44b81d6b7366a66f25bbf078bfd78829d2,brycekrispy.eth,0,0,247.25,0
0xaadb66fee1a106cef8171f23602665c08ddd2854,sunya119,0,0,245.87,0
0x179a862703a4adfb29896552df9e307980d19285,greg,0,0,245.16,0
0xc746b0f5a2dc527bc018a1996a00704ee84adab3,ideas,0,0,244.62,0
0x19e7a132bd4b42f580f546197f42e19c42cdfe6c,intrepid,0,0,244.62,0
0xfe825766ae68ab3780fa2ebdb64f84e68dd7dbc0,jenson,0,0,244.12,0
0x6a46d7a8a5d34aeb166bbbdeb496ff1c14e445ce,kepano,0,0,244.06,0
0xa2fe1d4145443ebc027f15c9f7ca27f7e9fd5f33,keccers.eth,0,0,243.52,0
0xc2f097b87ee848f30f0e01e7a5ba03a8735ac440,goregif,0,0,242.64,0
0xa7f49efdc904e8906817afbec3e2ae73e2a4e113,bradq,0,0,242.21,0
0x8a05e6bc88a26b49abe34c6fae4d6eaf88fa48a0,larsnagler,0,0,241.25,0
0x5916df642cf4fa470ba04d54c804c7fa788f41c4,kristinathiele,0,0,241.19,0
0x8298708a93c9a12d744852809b60ea0e4d32b1a1,alleytac,0,0,240.43,0
0x596fd5bde8c983700350a03bc6ba33ea11afdf56,kaie,0,0,240.31,0
0xe7b7cbd142226994b2dcaa2c8f150fde1e954c42,haole,0,0,238.25,0
0x6f51473d4d78fdc55d4c62894c2bcc92e6dd28e8,faryun,0,0,238.19,0
0xe55036b78702961e72a27d21c3eb78c71bb6a645,edurubio,0,0,237.37,0
0x934c80e3a3e9136ee3558950385b66ac5e7d9bf7,crezno,0,0,234.74,0
0x180484c982e64c0ece5aed772944bff14be4d06f,stlillustrations,0,0,234.74,0
0xd7b77b0a69308392ef13db63a412df391146d434,vortac,0,0,225.02,0
0x158673d03be16c9a7653b12d5e6371e62d878843,borko,0,0,222.64,0
0x3702205145fac0fb99a9b8bc61e33486c126f155,downshift.eth,0,0,221.97,0
0xc28396b745db69c5de551cea90af050126981bac,proharry,0,0,221.63,0
0x581eeeadd14da757ab8ab106eda2b25e9aa7c7d2,samaneh8993,0,0,221.39,0
0x4020eacb64437220d7fb953c94429e47019a8e71,missmocha,0,0,221.39,0
0x22ec7a4429c381f5c382ac7ea624cc05d37ffdde,letsglitchit,0,0,220.49,0
0xab57989a25c61d2429575c0751a9700876bf77ce,sgnd,0,0,218.68,0
0x0c32f7759b0f9035a7cd74238abc398a7e90a23e,pelicia,0,0,218.25,0
0xb6c4ce4eae85066f8fc45093d12444c8b89a6aa9,jasonophoto,0,0,217.41,0
0x90e06d2d9705c181bad2a4e7c3dca13631a6f479,dr1ve,0,0,217.41,0
0x33882dfea013d9e1b94173b60e5b1d88876181d0,uriana,0,0,217.41,0
0xd2c5f8ec3f005ec6b47d4f26d6841f4e3b9d2221,maie,0,0,216.9,0
0x2d240c5d58a8445e99dadf3fd41a492dfeaf7e4c,christin,0,0,216.49,0
0x7cef3a76e5c873432fce51da0ae5b2167e13ffa6,esraeslen,0,0,215.22,0
0xeef59bbd0992749c62bdd0c2ffc4d07ad47f03d1,setak,0,0,215.06,0
0x1a755427474c0f0be7df80a3cb2e562955f1cc26,tatertots,0,0,213.49,0
0xee2f0b52bd3bcbced0a3f1a9d91c1f54c1f5d036,dosir,0,0,213.27,0
0x3cdf2b91dca464f4683650efc9d5664fe7d7bd71,inflynce,0,0,213.12,0
0x59f4b09aa2b963133d5ca84a4dc2ba51ed495567,itsfarahnaz.eth,0,0,212.3,0
0xb7e79771e07486692720dc078b74e3035cc4f1cc,mozzigom,0,0,212.11,0
0x06c7c2806a40492e454a1f614e0c6866c77f657e,samalz,0,0,212.06,0
0xcb1739bf14555586d71b17bf97beaff11aac5d62,secretchun,0,0,211.76,0
0x6991290b18ff342aa758bcac68c171d9fc77ebbd,geoffgolberg,0,0,211.24,0
0x4e86879d0f0e66cb4354f178d6e44063eac90c7a,stulka,0,0,208.45,0
0xdd3c33797673d7ebdba25d8e97c12fe9ffbe022f,mrbrick,0,0,207.18,0
0xa7a5a2745f10d5c23d75a6fd228a408cede1cae5,spengrah.eth,0,0,206.27,0
0x93de57b1a327d6efc31f2ef53bf27bb1daebd069,hadiht,0,0,204.49,0
0x41cb654d1f47913acab158a8199191d160dabe4a,skateboard,0,0,204.47,0
0x308112d06027cd838627b94ddfc16ea6b4d90004,dish,0,0,203.41,0
0x950615b7fdffb113ba53801ea6129ae7e372558e,srijan.eth,0,0,203.07,0
0x08c9a990a79e2acbfdc93197894b776a56902cda,noraa,0,0,202.99,0
0x45db9d3457c2cb05c4bfc7334a33cee6e19d508f,garrett,0,0,202.63,0
0x35edeee56ee03e1363f1cc8acd5186c5b9ced325,miladtik2,0,0,199.85,0
0x2e5e1d7d74d17c5ab0376ca1d99cbc5619607672,vlady,0,0,199.3,0
0xd8aee75af6105b7f4ac0a1049e220ff17bd33241,ayeshawaqas,0,0,198.65,0
0x14b69a129b926ee2ab46afe923dc5b4936679560,luizandregama,0,0,198.45,0
0x36deec2038dbe61944d9f69724cf882a7f6817fb,yatima,0,0,197.92,0
0xca4a7dcfa46b07cf4eba08860e3cd732736a229b,negar-sepehr,0,0,197.38,0
0x5f3bc22b5b73945eb611c52d1081b0fc9326539e,aghasiani,0,0,197.26,0
0xC2f38AFf2c1544Aa1B16754F4a83c42b82A582e2,samsteffanina,0,0,197.02,0
0x7a3d05c70581bd345fe117c06e45f9669205384f,rainbow,0,0,196.9,0
0x3411caf97491708e33ff188c26bb27dad55548a0,amethystaura,0,0,196.03,0
0x80596e01f247930c9dee8544bd99eb045f7633e6,sorenaa,0,0,195.74,0
0x5bfeb4ca066c9458842ac89b6e5cd983bd1a1034,symbiotech.eth,0,0,195.32,0
0x35a4d8986fe7cc871fb6983424bc40adc3dba01b,elonmusic,0,0,194.26,0
0x7fa6e5f1d1f830524f7201ac3ba85beb05d014e3,icetoad.eth,0,0,194.01,0
0xc43651f11e20d9bb1dc5498831846ba3d92cb13f,noedmb,0,0,192.43,0
0x79479e4fc351f23df380bd3f686416f6592a74b0,dijaraj,0,0,192.31,0
0xf2a539fd5d19a7450da182240e005de16b169b75,connectedoom,0,0,190.5,0
0x7deaf355bd8ca28f285e6a0c208628ebe40b17c5,skatehive,0,0,190.5,0
0x187dad1e0dd5e599091c2ec88e89afb4cde4b7a3,skeenee,0,0,190.5,0
0x8c8bfa1b4ba3b71838f2386aaeba8c5753963903,camilleroux,0,0,190.25,0
0x5869699c85d5d7be8f0261c0ab6e703120a4af95,bluelizardo.eth,0,0,190.25,0
0x37eb75db0681e97f92cbd61a53eb38b7e85bd9a6,verafaye,0,0,190.25,0
0xa537bfe81c2f91d4fd00520e1179ce6cab38921a,majidjeelani,0,0,189.73,0
0x3e6a45901be8818f454e90a4194a19c885d7eb63,lonquan,0,0,189.22,0
0x52069823bbef2e094db015b92f5e33655632b785,zahrash,0,0,188.6,0
0xcb4328df3a5a6522bf41fd4ab1e720cffc2a1f76,katekornish,0,0,188.46,0
0xe483f7c09b4707e423f621c0d7453fb2c7eabc03,hustletrees,0,0,188.4,0
0x36f1dc06cf03ac88f62dd39534746e3233fdcfbc,eljuniordiaz.eth,0,0,188.35,0
0x4e771998509399ec66495a0cb2ec799c96428130,tipn,0,0,188.23,0
0x86924c37a93734e8611eb081238928a9d18a63c0,farcaster,0,0,187.93,0
0x5dc8bbcb1ddb0dec2274707546761b22fdbbf93d,amaliee.eth,0,0,187.72,0
0x1a9f1676fd9f2b7ef24315cfb04b5d7f016cd38f,thegameworld,0,0,185.88,0
0x50bdd745f633506f8761ca913c5238c3aedc6dff,danicaswanson,0,0,185.83,0
0x3ee75b599c076193b81885ca1838e560d268aad1,mattlee,0,0,185.57,0
0x764e427020ad72624075c61260192c6e486d15a5,zeni.eth,0,0,185.14,0
0x7a8b19729482469fe896d13ea96ad54e22f5b4c7,petersonk,0,0,184.81,0
0x286be4ec65521463524aff75788f7d0e3aa42ad0,v5mt,0,0,184.61,0
0xd76ff76ac8019c99237bde08d7c39dab5481bed2,itsbasil,0,0,182.11,0
0x497db07bb04e11900c310d8d158680573efdd371,yamari,0,0,181.4,0
0xf5208d0e44e1b84a4f310aeb3a9f41c6d001dafd,farzanzare.eth,0,0,180.48,0
0xd153dba39130b3e9af871a646327a0baeaf670db,irenejacob,0,0,180.36,0
0xc7fa4710b16f6722a84d6b128d5cc8626461d5e7,superama,0,0,180.36,0
0x6d9ffaede2c6cd9bb48bece230ad589e0e0d981c,hellno.eth,0,0,180.36,0
0x66e6d8910f52e9e634bf4522288a2b3586b72066,elinapai,0,0,180.36,0
0x10311e6dfeeb14e4f043dd08894e8421d9f482fb,masoudh,0,0,178.29,0
0x9ecec54d4f75b486df98b9f1978a36d2bd622df1,omidhassani,0,0,178.03,0
0x8f88644b17433f82cdf2b2e49518038ea694d104,morbeck-art,0,0,177.7,0
0x7ad252facf5f1115b22ea0a4d63e8770573d78a2,tldr,0,0,176.94,0
0x1bec0e6266e97f0c7c42aa720959e46598dd8ce1,ashwini,0,0,176.42,0
0xb3a6e35b8bce93bd43c0d870db7b7664aae027f8,johngalt13,0,0,176.16,0
0x8f54cb6f55e3b524d80a6833a32843049281984f,krtashin,0,0,175.54,0
0x0ce98350b9dea81fe0b47dbc4787a1e9f8f1d7ff,priyanka,0,0,175.3,0
0x675da94d0efe96cfec1cc6bd6fa11702ebe14249,nofaithvisuals,0,0,174.96,0
0x08382a7cb0e054d954c68bfd988f5eba572a18de,noviana,0,0,174.42,0
0x324143e84ad529960e28b63eb0de213ddd7b3d95,nato-san,0,0,173.84,0
0x81e5cd19323ce7f6b36c9511fbc98d477a188b13,rizzle,0,0,173.42,0
0x846ada7377d586ec7a55599deee5fdd716138348,littlecakes,0,0,172.79,0
0x63e0e1312a693a3e113574060c424d1411ab4d55,speakingtomato,0,0,172.38,0
0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson,0,0,171.21,0
0x8f791f061d7f36dc07de081ad88f87d71be1585e,flexasaurusrex,0,0,170.23,0
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,niftytime.eth,0,0,169.96,0
0xa848dc8c301485e39ec995024e2a579525fd1381,ndri1687,0,0,169.46,0
0xd690d079fe52f81f0bab867a9a62016f4675f23a,artbase,0,0,169.14,0
0x3d4b58964ed615a2622e7e0eb66013b395718c98,manytle.eth,0,0,168.92,0
0x09cedb7bb69f9f6df646dba107d2baacda93d6c9,samuellhuber.eth,0,0,168.5,0
0x5ccdb949c83ae7e6247333d2d69d31bfb1edb4e5,designus,0,0,168.06,0
0x9aa5d94e2c1f075025914a9ea1996a4aa87c0d74,yanlucasmigone,0,0,166.42,0
0x17cd072cbd45031efc21da538c783e0ed3b25dcc,jacob,0,0,166.4,0
0xf2850e83f9d18b16ae5f783d10a4c1cded20e99a,ethn,0,0,165.8,0
0x99bd730362bf96288e47ae5736b52b48adc3a081,samhorine,0,0,165.66,0
0x7e27b766d9c2d3e5c45a450a065f2cfcfbbfe631,mostafa1992,0,0,165.3,0
0xf52a30142877e3b7d30f3f6bb2c6bc55b8888710,astromarkc,0,0,165.01,0
0x4bb3a9aeca0ed6113dc5c2959b26302f29e92620,fahiimm,0,0,164.98,0
0x590f4ca9b70860d1b89be8a7e69f22e59f6dcf6f,mikkolagerstedt,0,0,164.81,0
0x78288587be28b78befee7923423be6384b4e3b4e,mintclub,0,0,164.62,0
0x8dd75bcf926df8f50be9bd6532628e9b071bd2c9,sov,0,0,164.45,0
0x9b08042e20dc4e883c41e89813be918d6729099a,noortjestorteld,0,0,164.13,0
0xd51e5909ceb373e782d7c346623b6c5605111dda,negin1368,0,0,164.05,0
0x2b83f654b3aa613d91a49fc323ebf8edc5592734,zksen.eth,0,0,163.19,0
0x5bdde6856b79f60bc3b9b234f3e9d007902abc8e,arcpartner,0,0,163.06,0
0x41d1f13ea5ce358559268c8c5d1695d8549ac37b,luckyjerry,0,0,163.06,0
0xbcfbd4e6d624452b0fdd39b37fb0dc42a35bcef1,asha,0,0,162.34,0
0x78f186b0aa8052a1ee6476875a956abfb4854944,ehsan8879,0,0,162.27,0
0x0880cc27a345b5400fb5942f58f4e573e64f2f50,sato99,0,0,161.55,0
0x91942026918fd219c6b62f739c4dab80dd6673b6,plantsnft,0,0,160.85,0
0x830540b0750350b0e17c377c1cc56b19b7af4885,demonego,0,0,160.54,0
0xa6e5411a621a00d5195bb55d736505f4a5e7c289,asefazi,0,0,159.94,0
0xb99e9fa67f5f1e2a04af9d63ec65a7f19440bae6,samvox,0,0,159.83,0
0x6c0d1ed9dbcf23ef4af36d1ea621aa643cc31dc8,3irka.eth,0,0,159.83,0
0x5c8f77be6639cbd5b669e409c610926cc4e0e6ae,chriscocreated,0,0,158.29,0
0xa5d224b43eab837aa2ee9c6ed727f1613f301a5e,matthewfox,0,0,157.91,0
0x4f670f80357ffc51cb49d04fe55aa52baf102c47,profkavosh,0,0,157.37,0
0x4b7b07d8baf51975eeab0e1eb4b481a5ac691ed6,nikolaiii,0,0,157.14,0
0xcda392850911c4fd1b1ccfcd5f39f4b9572f362d,elvi,0,0,155.57,0
0xf54f4815f62ccc360963329789d62d3497a121ae,troopdegen.eth,0,0,155.43,0
0x3fe465902811769e3e8738cd162632e85dcbaa86,konohime.eth,0,0,155.43,0
0x75076758e0983e9f50e57e749c93f48047991894,madox,0,0,154.73,0
0xed21735dc192dc4eeafd71b4dc023bc53fe4df15,jpfraneto.eth,0,0,154.48,0
0x0a3f5e02f013e907af44ba1b08352cedd61911ac,calvindumb,0,0,152.95,0
0xe943ca883ef3294e0fc55a1a14591abead1b5927,cojo.eth,0,0,152.52,0
0xcf59f1984e9d482584eafa8e2304be4e2d4daba0,idflood,0,0,152.46,0
0xbad8ca0d3ef9e2b9d2a3149b707a879ebea2a0bd,zosphotos,0,0,152.44,0
0x8c26a91205e531e8b35cf3315f384727b9681d75,bananakin,0,0,152.38,0
0x2405404d434c42056802ebcabdfa1d6991c7d17f,zwillow,0,0,151.56,0
0x297dfb149c57bdaaea714d239a6b76bb93725a68,sevenoceans,0,0,149.06,0
0xb46adfe7e10675b1e43f9132da7f00a9ad3642f3,erik-bulckens,0,0,148.44,0
0x9c9398f6f9ab0ba5405f0b192c57c967bb44b057,nothing,0,0,147.08,0
0x109a8c5f78aa89b5963fccc3ce6199e8b0682a94,erihanarcisa,0,0,146.88,0
0xd6d8e393824aac8ecaf4e1f689717bc001064abc,ikertje,0,0,146.4,0
0xc925bd0e839e8e22a7ddebe7f4c21b187deec358,talent,0,0,145.36,0
0x726e4c91aae9c5aaa164d85a2bf978253f7856eb,mfks,0,0,144.61,0
0x2b07789f279e8e5cd64413417a247f8a782331a6,hamedns,0,0,144.45,0
0xc16b1fe5f9f0aa9de476796873880ab6c7ad96e1,zachharris.eth,0,0,144.3,0
0xa31abf770e71be96f0730631f1b80465badd7567,caro.eth,0,0,144.3,0
0xa2746b2a56f9886925c03af1d1e10b8b3dfbbe29,bfg,0,0,143.28,0
0x4cc1a03191ddf0c39d82098f059ef3412113a36e,viha,0,0,143.23,0
0x664f9ad8eff4a962481b86438f39c42f2be9317f,minhminhpanda,0,0,143.03,0
0x624260517cd02339cc41525f05fb7520ab11fc2a,arrasartistic,0,0,142.84,0
0xdf55b2fd75633474ce201816bf68fc5f239c96c0,alwayssunny112,0,0,142.5,0
0xdf58c34414b0812b38c362e8423380a0f27eda8c,maryams.eth,0,0,142.41,0
0xef7e08b53fe4ec12d8a27ab3aac9fdacf6d6a739,miromiro,0,0,141.73,0
0xccfe27e0a33ab85025e67d18f2de41284ce8c53d,bihukim,0,0,141.07,0
0x938dcc2e5f8025fb4467b2b5fda21e99237fd30e,ramsey,0,0,141.07,0
0x2251534e5b1efb939c712599e162ff6adf1c3109,homohugh,0,0,140.22,0
0x822ec855cc9f41b592622108e6f3565e976430c6,aaronrferguson.eth,0,0,139.89,0
0x229d734edc13859c6b2a78a7ef4eeefcbc274a06,mamadfr,0,0,139.5,0
0x4d940b31dee0db0ce75af30878d9ce30dc7bd109,horsefacts.eth,0,0,139.29,0
0x2d5945c6e2b1203828c8208967ded8a03ac36693,khanhle123,0,0,138.84,0
0x6b272a42ae9d1449c437c63aeea93933489f2de1,liturgy,0,0,138.14,0
0x65c4abeacf97978349612022c56498502f997f69,msmeghna,0,0,136.8,0
0xcde3d2d8d7228f966ac9aea6d323f044749e7624,3lirzzrgo0,0,0,136.66,0
0x96a151c848985ba2b7987aaffafc6ab4942c5eec,annemckinnell,0,0,135.89,0
0xa7d90dab198886529c97afdb77007a0eb28a185a,dollykabaria,0,0,134.94,0
0x99999990d598b918799f38163204bbc30611b6b6,ciniz,0,0,134.7,0
0x0fb75c54038130a4bfb753c3aaaa21266625cc98,tatiansa,0,0,134.6,0
0x0795d2174c16de308af000f9e428784018c092b2,octant,0,0,134.6,0
0x2262d4288f35b75831f0b132a7b1fcf719430274,mferones,0,0,134.4,0
0x1d49e8b48b7e1f149ebeaa63b056d3d6f9fa6a99,dieman,0,0,133.57,0
0x9467b927697024ae0b66c8635d967db0acc3d96b,femmie,0,0,133.37,0
0x04172be8d081c893d6285213155ff6522a8e6b91,sr1,0,0,132.84,0
0x728e5e69d06286bfaf4e2cb1716d98d55c56f65c,saqibktk,0,0,132.78,0
0x0fc1e682f966e272599bcc53cf4f8622303aef0e,sashelka,0,0,132.5,0
0x65d3375f1e626f3bd2f35183da5a11222ecf4370,mask,0,0,132.12,0
0xdf951936ca4d4817a67c7b13541a26b35116d21a,olenakarp.eth,0,0,132.04,0
0x42447c26b45328515fafee1e87242cdf2f3753c0,hessam,0,0,131.98,0
0x88cdae65a1f22d6576dfb658fc4caa8e92e29fcb,selenine,0,0,131.85,0
0x211f656b82e254cfb2ec42bc89086ec9cb350c5e,elbi,0,0,131.85,0
0x0671aec56bc2e358448162677bd110d673cd2937,klusya,0,0,131.85,0
0x21d2b12007e150bded895c4131a98b92399a5b57,babareazam,0,0,131.56,0
0x21dd27d022af7dbd6fcfbf0cb94dfdf6ace7aa86,elnaz555,0,0,130.69,0
0x414e12d03bc31e4f7547e34855ac301ada00cd73,aylinhanim,0,0,130.65,0
0xa98644db07b96f4ef65e93b8361c4ba64441f00e,seekermagazine,0,0,130.29,0
0x729170d38dd5449604f35f349fdfcc9ad08257cd,pirosb3,0,0,129.97,0
0x5b93ff82faaf241c15997ea3975419dddd8362c5,coopahtroopa.eth,0,0,129.81,0
0x3e6dcb5c3c690adc7625dbcb72032e94a05eb545,imthedude,0,0,129.81,0
0x67ab4c9fd8f851fc4a5d7af4c0929f4b65af4204,smhsince91,0,0,129.52,0
0x206b44cb741271bf515356babd729e3bd8b457a2,chrisoakley,0,0,129.52,0
0x1257400e85b69c4efc4de33170ca11bec259bc7e,itsnaastaaraan,0,0,127.71,0
0xd6b4c44d0690c6dbc1f4c4bddaead52486a30aba,xbigbrainn.eth,0,0,127.31,0
0xe60609a99bbf308adb9aeb648626b69af0c92cc5,paulasanches,0,0,126.26,0
0x777c47498b42dbe449fb4cb810871a46cd777777,apex777.eth,0,0,126.26,0
0x657c1f8421ae93e88fb3171f019779e87b0263ca,juujuumama,0,0,126.26,0
0x276d7251e28b7b8df44c75d9467a1e7bfa97a902,diegorobot,0,0,126.26,0
0x187c84bb413d2bbcbc152505bd831e5b57a20232,nanzy,0,0,126.26,0
0xe64cd23a35cb2bd4cd1ac744a671f514a18ea695,kate2024,0,0,125.39,0
0xbe217dfde84ae12fcd3dc14f7b5d288751a90b2e,bbobby,0,0,125.21,0
0xffd439dd5c1594943f6946fac5e0c12d29b97138,littleanjel,0,0,125.02,0
0xdfaefdb83108ac53251002425fc1152d3a6b0d5e,defisniper,0,0,124.45,0
0x869ec00fa1dc112917c781942cc01c68521c415e,corbin.eth,0,0,123.41,0
0xcf14adefac23a88e24d6f158eccd1c04b27f5658,yth,0,0,123.26,0
0x6b803db6c2ed14256736d75fd3f805eb222c5eb8,kamellialahijani,0,0,122.22,0
0xd5b472ffaf39476f83b8975667169ab6f9216dcd,samantha,0,0,121.26,0
0x0e467a0288a439ba2678eb7d3b0b64b01e2bbbfc,kenny,0,0,120.75,0
0xacfbc87d4ff16bc6d2df6d383c25ffe7efa56da8,dehiscenceart,0,0,119.3,0
0xea8c40bed426ad8c87f7611e9e6a6c20d3b04dfe,luna121,0,0,119.16,0
0x24b2f268896ccb25303c88eaab7295937207cd73,srchappell,0,0,119.05,0
0x68b2a2ea4cf4e8b1a6f29ddaa3cfe5d86520c34d,irinaliakh,0,0,118.31,0
0x0bb31efb4dd3107bc3c35e9a4a85d4a86157fe49,richardleighton,0,0,118.25,0
0xb31faa5c1d581c70f4b6ed095c944936cbd2a357,arjantupan,0,0,118.11,0
0x0998fc77b101e4c538f57bc7616c5ecd77deab5a,aaronv.eth,0,0,118.11,0
0x19ce57b670121e73e43be6c2fea5c254bb4c8760,cameron,0,0,117.79,0
0x9fb5b74d61be3524afc21c0d6c18bcd8ef6c05f6,nikfarjam,0,0,116.72,0
0xdd56bd2400540e5fabe168190fb982e8564bd3fc,designlover,0,0,116.44,0
0x54a80e0417008db88036f4fb2c4646264717f7a6,rileybeans,0,0,116.05,0
0x81792d30df85f2b49610575a6702f33a31394963,eli-web3,0,0,115.57,0
0x5feb99950fb969ab95ff9e0d587751fa70eb4d6c,mellback.eth,0,0,115.14,0
0x6a8d554f22ad675542ae876b010887837b6c057a,bhrk,0,0,114.97,0
0x53640a26de42567046ab05ce8ff21dc6f89467a9,calledtosayily,0,0,114.96,0
0x6046d412b45dace6c963c7c3c892ad951ec97e57,renatov.eth,0,0,114.52,0
0xc0a189f965c5a9c3dcee80b2614e770d4c613cb7,stuz0r,0,0,114.48,0
0x31f8cffd09f3b17a88123f31e1adb6697f760341,0xparsa,0,0,114.43,0
0x36bd6221c2016371c3af00071726578b91acb007,fabianospeziari,0,0,114.28,0
0xb193aba66ecd08e0ced5eec433aba8c7012d5b17,nkrasnovajr,0,0,114.14,0
0x3a593e490c94ac78a84c88a166c189ae8a3788d5,yagmur,0,0,114.14,0
0x199554ccb0c7e11a8c5275a41f3e61a92c235846,fuckcoolpussy.eth,0,0,114.09,0
0xddf0eb653732a2e614ea29b2ec2ed3ecf96223c2,silkywayart.eth,0,0,114.04,0
0xa8f1b541b6ca886c4de1137b8b3e038a525d7200,intori,0,0,113.97,0
0x39ddf9e488ea77c85c4e6579e0ce98f987c303c8,torytorybergdorf,0,0,113.97,0
0xb7ec6b9d8e105032278c53ff7858eb4df466417a,disky.eth,0,0,113.69,0
0x10cca829b1f3a306a72bfe242322b98934645b0a,kinan,0,0,113.43,0
0xccf6d34f5de54ceed39e1e86a17fc767687617d2,alonea,0,0,111.62,0
0x2f748e080a4e8300986a5efa0536d5bfa55f52c1,rahele,0,0,111.37,0
0xee0b53ac9578cbc6e0cee0ac6e18cfb7118b5cb3,chaskin.eth,0,0,111.29,0
0x096d9cb742b2f8da6e6a3f428c27e503a71ca58a,lorenipsum,0,0,109.89,0
0x99f88b2ddacb2e64b3e276fa7bf9149fe9eb76ba,rdtothemoon,0,0,109.61,0
0x90ef0ec24c61a326ed551f8175d7bafce41a7b0b,deanjohn54,0,0,109.33,0
0x81947aadf64cd22ce96999e4c76efb0765839bef,ponder,0,0,109.25,0
0x5b759ef9085c80cca14f6b54ee24373f8c765474,jake,0,0,109.25,0
0x6a2f6c4c10c8af0f0eee8eea8b7859c2a6000902,abeg007.eth,0,0,108.97,0
0x207b7f527afa75cb9345dfe08744da340123e267,paulissonmiura,0,0,108.94,0
0xbd86caeb8ccd2af0aeca74224faec677603431ca,stevebeachy,0,0,108.8,0
0x9e6dd7155426fb60dfe14e4e20f6d2d48da92f8e,bradleymoonnft,0,0,108.8,0
0xffc30c8df576a2417b561236e82ae905a096b0e5,madisonsommer.eth,0,0,108.68,0
0xf56e55e35d2cca5a34f5ba568454974424aea0f4,music-guy.eth,0,0,108.68,0
0xd4cc9f6a37588e913d4919928bd303f6cd7ac77c,thecurioushermit,0,0,108.68,0
0xd4c6325bc524be5f9cd4a934a4e163f41f061aea,emilyy,0,0,108.68,0
0xc487e9841fe2b53225a70fd23b0c51e4aae4a7be,itxpsycho,0,0,108.68,0
0xbc3701dc3b342fc9e9bfa92b0aee6f3cbc468de2,serendipity,0,0,108.68,0
0xa88fe6fa01fcc112bb2164c6e37d63395b923e5f,eitzi.eth,0,0,108.68,0
0x9b327cd5c79b58bd64388a742adc9489dc7f2dbb,jachian,0,0,108.68,0
0x658884c6be7a46cc14229c7646a57c9e049f4a6a,soulthesea,0,0,108.68,0
0x281d479a15b92a87754316ec43d2817ccc2a22f1,grace,0,0,108.68,0
0x46d6dc8c06f7da28cfc2cb933c048145f93cda7a,whoisabuzar,0,0,108.29,0
0x32f04b3a5fb66636e472518fef6e509b59bed009,kngom4,0,0,107.09,0
0x73605779985a11b8fe32e6ed5ae5f249ffd0d7f0,ryanannett5,0,0,106.9,0
0xb15777be63bd2b43d376269b8323de98f7d7f2d5,mazmhussain,0,0,106.87,0
0xb34141ab53f1b17b8d58dc9fe46e15d00a91f378,subhrojitdey,0,0,106.83,0
0xacb3db5760c1a4d541c7471a313a8e8a9fe68a90,gallerykhoorshid,0,0,106.83,0
0x9984853452d60f5acb832e5120c3debcafe43458,hich,0,0,106.83,0
0x30f4337abe6f70890f4ac7ff77016d4b8edb42a6,shawnking,0,0,106.83,0
0x1d4c8282a408d8fe92496cccd1eaa4ff0fdd3b97,jack,0,0,106.78,0
0x257d15513db135989352b7184d482b96b92007eb,briancattelle,0,0,106.47,0
0x18b4662d290ca7d2afef3e56362bdc4af38ac46b,joybrishti,0,0,106.22,0
0x34db35639eafe2712ae1f69dfa298b06a5c25053,sdv.eth,0,0,106.13,0
0x1afcea61042318d6f9ab4cd6801e19960c7c998c,sezar,0,0,106.08,0
0x199c65f320b7ea641a55161e3489a1f6851dab04,amanrasouli,0,0,105.94,0
0x04363bc17667727484fb5369b97ba56c07229b20,zayron,0,0,104.68,0
0x565b93a15d38acd79c120b15432d21e21ed274d6,flynn.eth,0,0,104.21,0
0x0ba02f2ec9d856308827e33d2e3438a2113445d8,sidshekhar,0,0,104.21,0
0xe8f0d3664cdf3ec67c88fd1b6a58ebd6932b273c,coinbase,0,0,104.06,0
0xafc1c269627689ee17ae69f7b76965aca51142df,luluxxx,0,0,103.8,0
0xbc57373c9b99524f6300664e2602a0427a9ec0db,degenfans,0,0,103.63,0
0x774a375858f34573f482148cec198e280ee31bc1,swim,0,0,103.61,0
